"","V1","Application","Strain","Insecticide","Dose","Intensity","Subjects","Responded","Mortality_perc","lower","upper","dat"
"482",NA,NA,"Kisumu","Permethrin",1.78505809213618,NA,NA,NA,99.9999652781473,99.9999553558427,100,"sim"
"483",NA,NA,"Kisumu","Permethrin",1.79258203782314,NA,NA,NA,99.9999654035442,99.9999556076272,100,"sim"
"484",NA,NA,"Kisumu","Permethrin",1.80012180673973,NA,NA,NA,99.9999655282122,99.9999558574675,100,"sim"
"485",NA,NA,"Kisumu","Permethrin",1.80767739888595,NA,NA,NA,99.999965652157,99.9999561053827,100,"sim"
"486",NA,NA,"Kisumu","Permethrin",1.81524881426179,NA,NA,NA,99.9999657753844,99.9999563513917,100,"sim"
"487",NA,NA,"Kisumu","Permethrin",1.82283605286726,NA,NA,NA,99.9999658979001,99.999956595513,100,"sim"
"488",NA,NA,"Kisumu","Permethrin",1.83043911470235,NA,NA,NA,99.9999660197098,99.999956837765,100,"sim"
"489",NA,NA,"Kisumu","Permethrin",1.83805799976707,NA,NA,NA,99.9999661408189,99.9999570781658,100,"sim"
"490",NA,NA,"Kisumu","Permethrin",1.84569270806141,NA,NA,NA,99.9999662612332,99.9999573167335,100,"sim"
"491",NA,NA,"Kisumu","Permethrin",1.85334323958538,NA,NA,NA,99.9999663809579,99.9999575534857,100,"sim"
"492",NA,NA,"Kisumu","Permethrin",1.86100959433898,NA,NA,NA,99.9999664999986,99.9999577884399,100,"sim"
"493",NA,NA,"Kisumu","Permethrin",1.8686917723222,NA,NA,NA,99.9999666183605,99.9999580216135,100,"sim"
"494",NA,NA,"Kisumu","Permethrin",1.87638977353505,NA,NA,NA,99.9999667360491,99.9999582530236,100,"sim"
"495",NA,NA,"Kisumu","Permethrin",1.88410359797752,NA,NA,NA,99.9999668530695,99.9999584826872,100,"sim"
"496",NA,NA,"Kisumu","Permethrin",1.89183324564962,NA,NA,NA,99.999966969427,99.9999587106208,100,"sim"
"497",NA,NA,"Kisumu","Permethrin",1.89957871655134,NA,NA,NA,99.9999670851267,99.9999589368411,100,"sim"
"498",NA,NA,"Kisumu","Permethrin",1.90734001068269,NA,NA,NA,99.9999672001737,99.9999591613645,100,"sim"
"499",NA,NA,"Kisumu","Permethrin",1.91511712804366,NA,NA,NA,99.9999673145732,99.9999593842069,100,"sim"
"500",NA,NA,"Kisumu","Permethrin",1.92291006863426,NA,NA,NA,99.9999674283299,99.9999596053845,100,"sim"
"501",NA,NA,"Kisumu","Permethrin",1.93071883245449,NA,NA,NA,99.999967541449,99.999959824913,100,"sim"
"502",NA,NA,"Kisumu","Permethrin",1.93854341950434,NA,NA,NA,99.9999676539354,99.999960042808,100,"sim"
"503",NA,NA,"Kisumu","Permethrin",1.94638382978382,NA,NA,NA,99.9999677657938,99.9999602612582,100,"sim"
"504",NA,NA,"Kisumu","Permethrin",1.95424006329292,NA,NA,NA,99.9999678770291,99.9999604898537,100,"sim"
"505",NA,NA,"Kisumu","Permethrin",1.96211212003165,NA,NA,NA,99.9999679876461,99.9999607166787,100,"sim"
"506",NA,NA,"Kisumu","Permethrin",1.97,NA,NA,NA,99.9999680976495,99.9999609417502,100,"sim"
