"","V1","Application","Strain","Insecticide","Dose","Intensity","Subjects","Responded","Mortality_perc","lower","upper","dat"
"206",NA,NA,"Banfora","Permethrin",0.297761535094236,NA,NA,NA,99.9977731597119,99.9998906649599,100,"sim"
"207",NA,NA,"Banfora","Permethrin",0.300839153256413,NA,NA,NA,99.9977943338097,99.9998936312386,100,"sim"
"208",NA,NA,"Banfora","Permethrin",0.303932594648214,NA,NA,NA,99.9978151740571,99.9998965341702,100,"sim"
"209",NA,NA,"Banfora","Permethrin",0.307041859269641,NA,NA,NA,99.9978356877801,99.9998994953488,100,"sim"
"210",NA,NA,"Banfora","Permethrin",0.310166947120694,NA,NA,NA,99.997855882098,99.9999042400771,100,"sim"
"211",NA,NA,"Banfora","Permethrin",0.313307858201373,NA,NA,NA,99.9978757639305,99.9999070763663,100,"sim"
"212",NA,NA,"Banfora","Permethrin",0.316464592511677,NA,NA,NA,99.9978953400044,99.9999098150471,100,"sim"
"213",NA,NA,"Banfora","Permethrin",0.319637150051606,NA,NA,NA,99.9979146168607,99.9999124617732,100,"sim"
"214",NA,NA,"Banfora","Permethrin",0.322825530821161,NA,NA,NA,99.9979336008603,99.9999150346024,100,"sim"
"215",NA,NA,"Banfora","Permethrin",0.326029734820342,NA,NA,NA,99.9979522981905,99.9999175196267,100,"sim"
"216",NA,NA,"Banfora","Permethrin",0.329249762049148,NA,NA,NA,99.9979707148706,99.9999198516046,100,"sim"
"217",NA,NA,"Banfora","Permethrin",0.33248561250758,NA,NA,NA,99.9979888567575,99.9999217513753,100,"sim"
"218",NA,NA,"Banfora","Permethrin",0.335737286195638,NA,NA,NA,99.9980067295514,99.9999244812193,100,"sim"
"219",NA,NA,"Banfora","Permethrin",0.339004783113321,NA,NA,NA,99.9980243388005,99.9999266585323,100,"sim"
"220",NA,NA,"Banfora","Permethrin",0.342288103260629,NA,NA,NA,99.9980416899062,99.999929037052,100,"sim"
"221",NA,NA,"Banfora","Permethrin",0.345587246637564,NA,NA,NA,99.9980587881278,99.9999313156386,100,"sim"
"222",NA,NA,"Banfora","Permethrin",0.348902213244123,NA,NA,NA,99.9980756385873,99.9999335677239,100,"sim"
"223",NA,NA,"Banfora","Permethrin",0.352233003080309,NA,NA,NA,99.9980922462733,99.9999357358613,100,"sim"
"224",NA,NA,"Banfora","Permethrin",0.35557961614612,NA,NA,NA,99.9981086160458,99.9999378235519,100,"sim"
"225",NA,NA,"Banfora","Permethrin",0.358942052441556,NA,NA,NA,99.99812475264,99.9999398341354,100,"sim"
