"","Mort_C","Strain","Insecticide"
"218",0.0428398632656066,"Tiassale-13","Permethrin"
"219",0.0774789624314934,"Tiassale-13","Permethrin"
"220",0.0589664807230629,"Tiassale-13","Permethrin"
"221",0.0791664448565023,"Tiassale-13","Permethrin"
"222",0.0626119175843299,"Tiassale-13","Permethrin"
"223",0.148599836868711,"Tiassale-13","Permethrin"
"224",0.0772460649127386,"Tiassale-13","Permethrin"
"225",0.0379209213910576,"Tiassale-13","Permethrin"
"226",0.0871504340223426,"Tiassale-13","Permethrin"
"227",0.0679609549810928,"Tiassale-13","Permethrin"
"228",0.0930811130332877,"Tiassale-13","Permethrin"
"229",0.100621911181566,"Tiassale-13","Permethrin"
"230",0.129956281635003,"Tiassale-13","Permethrin"
"231",0.0839855295288085,"Tiassale-13","Permethrin"
"232",0.0555029323802367,"Tiassale-13","Permethrin"
"233",0.0586597385268271,"Tiassale-13","Permethrin"
"234",0.0730819659556469,"Tiassale-13","Permethrin"
"235",0.107466159312213,"Tiassale-13","Permethrin"
"236",0.0505194647139832,"Tiassale-13","Permethrin"
"237",0.0485466166355162,"Tiassale-13","Permethrin"
"238",0.0762591117894317,"Tiassale-13","Permethrin"
"239",0.120232928176163,"Tiassale-13","Permethrin"
"240",0.0584900784961678,"Tiassale-13","Permethrin"
"241",0.0924155914369436,"Tiassale-13","Permethrin"
"242",0.0788055405851203,"Tiassale-13","Permethrin"
"243",0.0442862977168117,"Tiassale-13","Permethrin"
"244",0.0574016519463031,"Tiassale-13","Permethrin"
"245",0.110157737958073,"Tiassale-13","Permethrin"
"246",0.0164475878656403,"Tiassale-13","Permethrin"
"247",0.0453118107540281,"Tiassale-13","Permethrin"
"248",0.0360963294418767,"Tiassale-13","Permethrin"
"249",0.221328504633619,"Tiassale-13","Permethrin"
"250",0.121069838643297,"Tiassale-13","Permethrin"
"251",0.088518206281598,"Tiassale-13","Permethrin"
"252",0.119621406746116,"Tiassale-13","Permethrin"
"253",0.114272133013387,"Tiassale-13","Permethrin"
"254",0.113125890402003,"Tiassale-13","Permethrin"
"255",0.0451895985292907,"Tiassale-13","Permethrin"
"256",0.0275296535190942,"Tiassale-13","Permethrin"
"257",0.0524798521328094,"Tiassale-13","Permethrin"
"258",0.0603892090943754,"Tiassale-13","Permethrin"
"259",0.0675949368318189,"Tiassale-13","Permethrin"
"260",0.0741200913125351,"Tiassale-13","Permethrin"
"261",0.0471083289729819,"Tiassale-13","Permethrin"
"262",0.0671195230835763,"Tiassale-13","Permethrin"
"263",0.219066284688042,"Tiassale-13","Permethrin"
"264",0.0553073468909573,"Tiassale-13","Permethrin"
"265",0.0496133501321398,"Tiassale-13","Permethrin"
"266",0.0974369935571474,"Tiassale-13","Permethrin"
"267",0.0839327259784034,"Tiassale-13","Permethrin"
"268",0.0871649873458109,"Tiassale-13","Permethrin"
"269",0.0668411771325053,"Tiassale-13","Permethrin"
"270",0.0167412674364757,"Tiassale-13","Permethrin"
"271",0.0215385867543685,"Tiassale-13","Permethrin"
"272",0.0677384213705721,"Tiassale-13","Permethrin"
"273",0.0566229407999838,"Tiassale-13","Permethrin"
"274",0.0600423715575724,"Tiassale-13","Permethrin"
"275",0.0855821268505532,"Tiassale-13","Permethrin"
"276",0.0306847019671175,"Tiassale-13","Permethrin"
"277",0.0328051268776551,"Tiassale-13","Permethrin"
"278",0.10578656572953,"Tiassale-13","Permethrin"
"279",0.02306147297092,"Tiassale-13","Permethrin"
"280",0.12238963033644,"Tiassale-13","Permethrin"
"281",0.0767484002032241,"Tiassale-13","Permethrin"
"282",0.0851954926896273,"Tiassale-13","Permethrin"
"283",0.0881536210950652,"Tiassale-13","Permethrin"
"284",0.07696595039728,"Tiassale-13","Permethrin"
"285",0.0750595678773684,"Tiassale-13","Permethrin"
"286",0.107468860261888,"Tiassale-13","Permethrin"
"287",0.0639687756091266,"Tiassale-13","Permethrin"
"288",0.060256168904083,"Tiassale-13","Permethrin"
"289",0.0241002717582311,"Tiassale-13","Permethrin"
"290",0.0527211980871788,"Tiassale-13","Permethrin"
"291",0.105564535841026,"Tiassale-13","Permethrin"
"292",0.056154876550428,"Tiassale-13","Permethrin"
"293",0.0840528218734133,"Tiassale-13","Permethrin"
"294",0.0816217114988943,"Tiassale-13","Permethrin"
"295",0.0756626371685996,"Tiassale-13","Permethrin"
"296",0.133672828183209,"Tiassale-13","Permethrin"
"297",0.0996569879621408,"Tiassale-13","Permethrin"
"298",0.0683438499128787,"Tiassale-13","Permethrin"
"299",0.0800761273427471,"Tiassale-13","Permethrin"
"300",0.0210097478164699,"Tiassale-13","Permethrin"
"301",0.0564630278811621,"Tiassale-13","Permethrin"
"302",0.0582895445943503,"Tiassale-13","Permethrin"
"303",0.0274459550594558,"Tiassale-13","Permethrin"
"304",0.0978416064333873,"Tiassale-13","Permethrin"
"305",0.0700170695325853,"Tiassale-13","Permethrin"
"306",0.0446472180566218,"Tiassale-13","Permethrin"
"307",0.083311276379713,"Tiassale-13","Permethrin"
"308",0.0758879346310321,"Tiassale-13","Permethrin"
"309",0.0353035254844904,"Tiassale-13","Permethrin"
"310",0.0860111777774863,"Tiassale-13","Permethrin"
"311",0.0629000560709441,"Tiassale-13","Permethrin"
"312",0.0904722416328595,"Tiassale-13","Permethrin"
"313",0.0735967454697655,"Tiassale-13","Permethrin"
"314",0.0844361795612631,"Tiassale-13","Permethrin"
"315",0.0899220843314607,"Tiassale-13","Permethrin"
"316",0.0460330848573303,"Tiassale-13","Permethrin"
"317",0.0353768168673471,"Tiassale-13","Permethrin"
"318",0.0765667073974384,"Tiassale-13","Permethrin"
"319",0.0474989065157899,"Tiassale-13","Permethrin"
"320",0.0546489865558756,"Tiassale-13","Permethrin"
"321",0.076374317664222,"Tiassale-13","Permethrin"
"322",0.121501785610829,"Tiassale-13","Permethrin"
"323",0.0245131129454552,"Tiassale-13","Permethrin"
"324",0.102014418434795,"Tiassale-13","Permethrin"
"325",0.0693357406747641,"Tiassale-13","Permethrin"
"326",0.0391902077344253,"Tiassale-13","Permethrin"
"327",0.0838407828669552,"Tiassale-13","Permethrin"
"328",0.0633264601855729,"Tiassale-13","Permethrin"
"329",0.0944195134343571,"Tiassale-13","Permethrin"
"330",0.0188458851258021,"Tiassale-13","Permethrin"
"331",0.127595984791483,"Tiassale-13","Permethrin"
"332",0.0880080037548314,"Tiassale-13","Permethrin"
"333",0.0200799420753107,"Tiassale-13","Permethrin"
"334",0.0945219599281492,"Tiassale-13","Permethrin"
"335",0.0606309521065843,"Tiassale-13","Permethrin"
"336",0.0287525483062377,"Tiassale-13","Permethrin"
"337",0.0921200954853793,"Tiassale-13","Permethrin"
"338",0.0126282838558616,"Tiassale-13","Permethrin"
"339",0.0545218892116974,"Tiassale-13","Permethrin"
"340",0.0730382921771945,"Tiassale-13","Permethrin"
"341",0.018115337712898,"Tiassale-13","Permethrin"
"342",0.011029382484267,"Tiassale-13","Permethrin"
"343",0.0259708515266847,"Tiassale-13","Permethrin"
"344",0.0390780899194932,"Tiassale-13","Permethrin"
"345",0.0910124982213975,"Tiassale-13","Permethrin"
"346",0.0387964879107358,"Tiassale-13","Permethrin"
"347",0.0809083580262088,"Tiassale-13","Permethrin"
"348",0.0274695059063647,"Tiassale-13","Permethrin"
"349",0.0630045386276656,"Tiassale-13","Permethrin"
"350",0.100470784925639,"Tiassale-13","Permethrin"
"351",0.187792423933611,"Tiassale-13","Permethrin"
"352",0.104930832491687,"Tiassale-13","Permethrin"
"353",0.0982198522321618,"Tiassale-13","Permethrin"
"354",0.0910147467129252,"Tiassale-13","Permethrin"
"355",0.0561627350415871,"Tiassale-13","Permethrin"
"356",0.028704535920201,"Tiassale-13","Permethrin"
"357",0.0688383125838505,"Tiassale-13","Permethrin"
"358",0.075482315281606,"Tiassale-13","Permethrin"
"359",0.0576150094314016,"Tiassale-13","Permethrin"
"360",0.0629321838928596,"Tiassale-13","Permethrin"
"361",0.0490880620922886,"Tiassale-13","Permethrin"
"362",0.0456148200770567,"Tiassale-13","Permethrin"
"363",0.0913292980639479,"Tiassale-13","Permethrin"
"364",0.0736343491342269,"Tiassale-13","Permethrin"
"365",0.0833550766733552,"Tiassale-13","Permethrin"
"366",0.0899525079228802,"Tiassale-13","Permethrin"
"367",0.0627896799119072,"Tiassale-13","Permethrin"
"368",0.0763387780205001,"Tiassale-13","Permethrin"
"369",0.102140338559095,"Tiassale-13","Permethrin"
"370",0.0444840105795871,"Tiassale-13","Permethrin"
"371",0.0828009107385494,"Tiassale-13","Permethrin"
"372",0.114713943618215,"Tiassale-13","Permethrin"
"373",0.0894084309381103,"Tiassale-13","Permethrin"
"374",0.0692442556385226,"Tiassale-13","Permethrin"
"375",0.065726588408818,"Tiassale-13","Permethrin"
"376",0.128400216488739,"Tiassale-13","Permethrin"
"377",0.0920518914300279,"Tiassale-13","Permethrin"
"378",0.0713804231616487,"Tiassale-13","Permethrin"
"379",0.105688409533879,"Tiassale-13","Permethrin"
"380",0.0183560301631586,"Tiassale-13","Permethrin"
"381",0.0320005471839776,"Tiassale-13","Permethrin"
"382",0.051572887509471,"Tiassale-13","Permethrin"
"383",0.147078528648208,"Tiassale-13","Permethrin"
"384",0.0371833090014145,"Tiassale-13","Permethrin"
"385",0.13827703560565,"Tiassale-13","Permethrin"
"386",0.0766591685745603,"Tiassale-13","Permethrin"
"387",0.0748977041546791,"Tiassale-13","Permethrin"
"388",0.0454531559511987,"Tiassale-13","Permethrin"
"389",0.125698716075776,"Tiassale-13","Permethrin"
"390",0.102214142095385,"Tiassale-13","Permethrin"
"391",0.123578107723383,"Tiassale-13","Permethrin"
"392",0.0481872254088266,"Tiassale-13","Permethrin"
"393",0.0572541349696289,"Tiassale-13","Permethrin"
"394",0.0484436251512024,"Tiassale-13","Permethrin"
"395",0.12196724227501,"Tiassale-13","Permethrin"
"396",0.0510160410514477,"Tiassale-13","Permethrin"
"397",0.0785460458169954,"Tiassale-13","Permethrin"
"398",0.0744282837675523,"Tiassale-13","Permethrin"
"399",0.071567870755157,"Tiassale-13","Permethrin"
