"","Mort_C","Strain","Insecticide"
"294",0.042143294868678,"FUMOZ-R","Permethrin"
"295",0.0321829097585164,"FUMOZ-R","Permethrin"
"296",0.0415918818835098,"FUMOZ-R","Permethrin"
"297",0.0303629481676091,"FUMOZ-R","Permethrin"
"298",0.0387514083609091,"FUMOZ-R","Permethrin"
"299",0.0376407608181439,"FUMOZ-R","Permethrin"
"300",0.0355576824800352,"FUMOZ-R","Permethrin"
"301",0.0436272140992103,"FUMOZ-R","Permethrin"
"302",0.0279594847579114,"FUMOZ-R","Permethrin"
"303",0.0355254133247378,"FUMOZ-R","Permethrin"
"304",0.0497428674209239,"FUMOZ-R","Permethrin"
"305",0.0412883379424191,"FUMOZ-R","Permethrin"
"306",0.0331577858323672,"FUMOZ-R","Permethrin"
"307",0.0313117005998653,"FUMOZ-R","Permethrin"
"308",0.038316028826263,"FUMOZ-R","Permethrin"
"309",0.0360831477374971,"FUMOZ-R","Permethrin"
"310",0.0304572540969739,"FUMOZ-R","Permethrin"
"311",0.0215617033472033,"FUMOZ-R","Permethrin"
"312",0.0471748092517091,"FUMOZ-R","Permethrin"
"313",0.0495236115849828,"FUMOZ-R","Permethrin"
"314",0.0521186066503984,"FUMOZ-R","Permethrin"
"315",0.0427443066312468,"FUMOZ-R","Permethrin"
"316",0.0383243836425013,"FUMOZ-R","Permethrin"
"317",0.0351047692923795,"FUMOZ-R","Permethrin"
"318",0.0368559668744417,"FUMOZ-R","Permethrin"
"319",0.02923422475059,"FUMOZ-R","Permethrin"
"320",0.0402979486933321,"FUMOZ-R","Permethrin"
"321",0.0338943392079764,"FUMOZ-R","Permethrin"
"322",0.0480910409717214,"FUMOZ-R","Permethrin"
"323",0.034819094813613,"FUMOZ-R","Permethrin"
"324",0.0378279941947962,"FUMOZ-R","Permethrin"
"325",0.0275988986422297,"FUMOZ-R","Permethrin"
"326",0.032638912578995,"FUMOZ-R","Permethrin"
"327",0.0323680058584091,"FUMOZ-R","Permethrin"
"328",0.0433529356162489,"FUMOZ-R","Permethrin"
"329",0.0308413453935249,"FUMOZ-R","Permethrin"
"330",0.0310316014376942,"FUMOZ-R","Permethrin"
"331",0.0394721751098035,"FUMOZ-R","Permethrin"
"332",0.0212348918584542,"FUMOZ-R","Permethrin"
"333",0.0405372088661206,"FUMOZ-R","Permethrin"
"334",0.0366975642757729,"FUMOZ-R","Permethrin"
"335",0.0496199318739414,"FUMOZ-R","Permethrin"
"336",0.027951705543008,"FUMOZ-R","Permethrin"
"337",0.0436706848937629,"FUMOZ-R","Permethrin"
"338",0.0390336612097816,"FUMOZ-R","Permethrin"
"339",0.0378779774888198,"FUMOZ-R","Permethrin"
"340",0.0177911892998936,"FUMOZ-R","Permethrin"
"341",0.0364481520897266,"FUMOZ-R","Permethrin"
"342",0.031190683470952,"FUMOZ-R","Permethrin"
"343",0.0429946978902715,"FUMOZ-R","Permethrin"
"344",0.0329660331515731,"FUMOZ-R","Permethrin"
"345",0.0272253184927589,"FUMOZ-R","Permethrin"
"346",0.018928733978573,"FUMOZ-R","Permethrin"
"347",0.0261280123257367,"FUMOZ-R","Permethrin"
"348",0.0473629394185022,"FUMOZ-R","Permethrin"
"349",0.0387082285584076,"FUMOZ-R","Permethrin"
"350",0.0466870503109992,"FUMOZ-R","Permethrin"
"351",0.024453184761952,"FUMOZ-R","Permethrin"
"352",0.0387354361796564,"FUMOZ-R","Permethrin"
"353",0.0416081099677177,"FUMOZ-R","Permethrin"
"354",0.0396828544600625,"FUMOZ-R","Permethrin"
"355",0.0348421983285329,"FUMOZ-R","Permethrin"
"356",0.035241243383,"FUMOZ-R","Permethrin"
"357",0.0323381540774246,"FUMOZ-R","Permethrin"
"358",0.0366622130107963,"FUMOZ-R","Permethrin"
"359",0.0257630355325013,"FUMOZ-R","Permethrin"
"360",0.0485969420908371,"FUMOZ-R","Permethrin"
"361",0.0364794216663249,"FUMOZ-R","Permethrin"
"362",0.0574236451420644,"FUMOZ-R","Permethrin"
"363",0.0406276035776107,"FUMOZ-R","Permethrin"
"364",0.0343352070302828,"FUMOZ-R","Permethrin"
"365",0.0455447901206336,"FUMOZ-R","Permethrin"
"366",0.0311178432565769,"FUMOZ-R","Permethrin"
"367",0.0496510155755706,"FUMOZ-R","Permethrin"
"368",0.0451498097667571,"FUMOZ-R","Permethrin"
"369",0.0285649512118253,"FUMOZ-R","Permethrin"
"370",0.0225291694217173,"FUMOZ-R","Permethrin"
"371",0.0436401309550836,"FUMOZ-R","Permethrin"
"372",0.0199814807207973,"FUMOZ-R","Permethrin"
"373",0.0458167256276709,"FUMOZ-R","Permethrin"
"374",0.0296064960882369,"FUMOZ-R","Permethrin"
"375",0.0472543538242626,"FUMOZ-R","Permethrin"
"376",0.0500627884374713,"FUMOZ-R","Permethrin"
"377",0.0310015456624199,"FUMOZ-R","Permethrin"
"378",0.0228331687883088,"FUMOZ-R","Permethrin"
"379",0.0408185825555011,"FUMOZ-R","Permethrin"
"380",0.0428559766136199,"FUMOZ-R","Permethrin"
"381",0.0203728693055585,"FUMOZ-R","Permethrin"
"382",0.0410608014651769,"FUMOZ-R","Permethrin"
"383",0.0325511284853744,"FUMOZ-R","Permethrin"
"384",0.0386514479190445,"FUMOZ-R","Permethrin"
"385",0.0490211662024277,"FUMOZ-R","Permethrin"
"386",0.0306022102900055,"FUMOZ-R","Permethrin"
"387",0.0246604116451513,"FUMOZ-R","Permethrin"
"388",0.0405397330305228,"FUMOZ-R","Permethrin"
"389",0.0326530164685228,"FUMOZ-R","Permethrin"
"390",0.0330046488759381,"FUMOZ-R","Permethrin"
"391",0.0382017457311124,"FUMOZ-R","Permethrin"
"392",0.0370220564362146,"FUMOZ-R","Permethrin"
"393",0.0389003865541683,"FUMOZ-R","Permethrin"
"394",0.021432304423486,"FUMOZ-R","Permethrin"
"395",0.0375033500124516,"FUMOZ-R","Permethrin"
"396",0.0288416009341415,"FUMOZ-R","Permethrin"
