"","V1","Application","Strain","Insecticide","Dose","Intensity","Subjects","Responded","Mortality_perc","lower","upper","dat"
"167",NA,NA,"VK72014","Permethrin",0.197505552186537,NA,NA,NA,99.9964830544162,99.9976416156528,100,"sim"
"168",NA,NA,"VK72014","Permethrin",0.200013534082192,NA,NA,NA,99.9965405156092,99.9977302661161,100,"sim"
"169",NA,NA,"VK72014","Permethrin",0.202537339207473,NA,NA,NA,99.99659656156,99.9978209268738,100,"sim"
"170",NA,NA,"VK72014","Permethrin",0.205076967562379,NA,NA,NA,99.9966512392945,99.9979176884566,100,"sim"
"171",NA,NA,"VK72014","Permethrin",0.207632419146911,NA,NA,NA,99.9967045938554,99.9980091359768,100,"sim"
"172",NA,NA,"VK72014","Permethrin",0.210203693961068,NA,NA,NA,99.9967566684035,99.9980833398785,100,"sim"
"173",NA,NA,"VK72014","Permethrin",0.212790792004851,NA,NA,NA,99.9968075043141,99.9981543515978,100,"sim"
"174",NA,NA,"VK72014","Permethrin",0.21539371327826,NA,NA,NA,99.9968571412666,99.9982223265496,100,"sim"
"175",NA,NA,"VK72014","Permethrin",0.218012457781294,NA,NA,NA,99.9969056173295,99.9982874117139,100,"sim"
"176",NA,NA,"VK72014","Permethrin",0.220647025513954,NA,NA,NA,99.9969529690397,99.9983505613557,100,"sim"
"177",NA,NA,"VK72014","Permethrin",0.223297416476239,NA,NA,NA,99.9969992314779,99.9984464439521,100,"sim"
"178",NA,NA,"VK72014","Permethrin",0.22596363066815,NA,NA,NA,99.9970444383388,99.9985108433937,100,"sim"
"179",NA,NA,"VK72014","Permethrin",0.228645668089686,NA,NA,NA,99.9970886219982,99.9985914070939,100,"sim"
"180",NA,NA,"VK72014","Permethrin",0.231343528740848,NA,NA,NA,99.9971318135756,99.9986604963264,100,"sim"
"181",NA,NA,"VK72014","Permethrin",0.234057212621636,NA,NA,NA,99.9971740429935,99.9987163901023,100,"sim"
"182",NA,NA,"VK72014","Permethrin",0.236786719732049,NA,NA,NA,99.9972153390333,99.9987696601087,100,"sim"
"183",NA,NA,"VK72014","Permethrin",0.239532050072088,NA,NA,NA,99.9972557293884,99.9988204428733,100,"sim"
"184",NA,NA,"VK72014","Permethrin",0.242293203641752,NA,NA,NA,99.9972952407142,99.9988688671405,100,"sim"
"185",NA,NA,"VK72014","Permethrin",0.245070180441042,NA,NA,NA,99.9973338986751,99.9989097387939,100,"sim"
"186",NA,NA,"VK72014","Permethrin",0.247862980469958,NA,NA,NA,99.9973717279895,99.998948402736,100,"sim"
"187",NA,NA,"VK72014","Permethrin",0.250671603728499,NA,NA,NA,99.9974087524722,99.9989855028943,100,"sim"
"188",NA,NA,"VK72014","Permethrin",0.253496050216666,NA,NA,NA,99.9974449950742,99.9990187422401,100,"sim"
"189",NA,NA,"VK72014","Permethrin",0.256336319934458,NA,NA,NA,99.9974804779211,99.9990507149031,100,"sim"
"190",NA,NA,"VK72014","Permethrin",0.259192412881876,NA,NA,NA,99.9975152223488,99.9990814758446,100,"sim"
"191",NA,NA,"VK72014","Permethrin",0.262064329058919,NA,NA,NA,99.9975492489381,99.9991110773544,100,"sim"
"192",NA,NA,"VK72014","Permethrin",0.264952068465588,NA,NA,NA,99.9975825775466,99.9991395691943,100,"sim"
"193",NA,NA,"VK72014","Permethrin",0.267855631101883,NA,NA,NA,99.9976152273398,99.999166998733,100,"sim"
"194",NA,NA,"VK72014","Permethrin",0.270775016967803,NA,NA,NA,99.9976472168205,99.999193411074,100,"sim"
"195",NA,NA,"VK72014","Permethrin",0.273710226063349,NA,NA,NA,99.9976785638563,99.999218849175,100,"sim"
"196",NA,NA,"VK72014","Permethrin",0.27666125838852,NA,NA,NA,99.9977092857061,99.9992433539607,100,"sim"
"197",NA,NA,"VK72014","Permethrin",0.279628113943317,NA,NA,NA,99.9977393990452,99.9992669644299,100,"sim"
"198",NA,NA,"VK72014","Permethrin",0.28261079272774,NA,NA,NA,99.9977689199893,99.9992948991281,100,"sim"
